업종명,인허가일자,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,업태명
일반음식점,2012-09-24,호치킨하우스,"서울특별시 동작구 사당로13길 31 (사당동, 두산위브상가 B1층 13-2, 13-3호)","서울특별시 동작구 사당동 1131번지 두산위브상가 B1층 13-2, 13-3호",51.92,02-534-8991,통닭(치킨)
일반음식점,2012-09-24,Cafe 웅,"서울특별시 동작구 양녕로 267 (상도1동, 101호)",서울특별시 동작구 상도1동 680번지 101호,33.63,,까페
일반음식점,2012-09-28,박가부대찌개(흑석점),"서울특별시 동작구 현충로 100-1 (흑석동, 2층)",서울특별시 동작구 흑석동 9번지 89호 2층,98.74,02-822-8854,한식
일반음식점,2012-10-02,시이름카페 사당점,"서울특별시 동작구 사당로30길 91 (사당동, 1층)",서울특별시 동작구 사당동 1019번지 17호 1층,21.06,,까페
일반음식점,2012-10-05,정부대찌개,"서울특별시 동작구 흑석로 94 (흑석동, 2층)",서울특별시 동작구 흑석동 223번지 1호 2층,148.21,,한식
일반음식점,2012-10-08,라인외식,"서울특별시 동작구 상도로30길 72 (상도동, 1층)",서울특별시 동작구 상도동 156번지 7호 1층,120.12,02-821-7277,출장조리
일반음식점,2012-10-10,축포,"서울특별시 동작구 동작대로25길 34 (사당동, 지하1층)",서울특별시 동작구 사당동 708번지 448호 지하1층,63,02-586-0423,호프/통닭
일반음식점,2012-10-12,정통왕족발,"서울특별시 동작구 상도로47길 3 (상도1동, 1층)",서울특별시 동작구 상도1동 268번지 2호 1층,39.9,,한식
일반음식점,2012-10-15,미스사이공,"서울특별시 동작구 상도로61길 28 (상도동, 2층)",서울특별시 동작구 상도동 503번지 3호 2층,59.84,02-3280-3280,기타
일반음식점,2012-10-19,유정우함흥냉면,"서울특별시 동작구 동작대로29다길 7-1 (사당동, 1층)",서울특별시 동작구 사당동 91번지 3호 1층,65.19,02-3478-0105,한식
일반음식점,2012-10-22,바른황소곱창,"서울특별시 동작구 동작대로7길 4 (사당동, 1층)",서울특별시 동작구 사당동 1030번지 14호 1층,20.88,070-8829-8414,식육(숯불구이)
일반음식점,2012-10-23,너의화로,"서울특별시 동작구 상도로 290 (상도1동, 1층)",서울특별시 동작구 상도1동 798번지 1호 1층,47.5,,일식
일반음식점,2012-10-23,뜨거운철판,"서울특별시 동작구 노량진로8길 58 (노량진동, 지하1층)",서울특별시 동작구 노량진동 244번지 65호 지하1층,61,,기타
일반음식점,2012-10-23,패스티벌 앤 쇼랜드-2,"서울특별시 동작구 상도로 380, 3층 (상도동)",서울특별시 동작구 상도동 495번지,63,,기타
일반음식점,2012-10-23,페스티벌 앤 쇼랜드-3,"서울특별시 동작구 상도로 380, 4층 (상도동)",서울특별시 동작구 상도동 495번지,33,,기타
일반음식점,2012-11-01,포차팩토리,"서울특별시 동작구 장승배기로28길 5 (노량진동, 1층)",서울특별시 동작구 노량진동 54번지 20호 1층,40.19,,호프/통닭
일반음식점,2012-11-01,준호가 만드는 즉석 떡볶이,"서울특별시 동작구 흑석로 83-1 (흑석동, 지하1층)",서울특별시 동작구 흑석동 190번지 26호 지하1층,47.34,070-7784-7361,기타
일반음식점,2012-11-02,향기가득한인생감자탕,"서울특별시 동작구 상도로 319 (상도1동, 1층)",서울특별시 동작구 상도1동 258번지 3호 1층,152.86,02-824-5780,한식
일반음식점,2012-11-06,영덕물회막회,"서울특별시 동작구 여의대방로24길 52 (신대방동, 1층)",서울특별시 동작구 신대방동 361번지 3호 1층,42.82,02-834-6979,뷔페식
일반음식점,2012-11-14,면사무소,"서울특별시 동작구 상도로34길 28 (상도동, 1층)",서울특별시 동작구 상도동 156번지 22호 1층,61.7,02-823-6704,중국식
일반음식점,2012-11-16,김광일간장새우,"서울특별시 동작구 장승배기로10길 12 (상도동, 1층)",서울특별시 동작구 상도동 179번지 15호 1층,91.82,02-826-8889,한식
일반음식점,2012-11-21,동굴화로구이,"서울특별시 동작구 동작대로 71 (사당동, 1층)",서울특별시 동작구 사당동 1007번지 50호 1층,223.7,02-586-8592,한식
일반음식점,2012-11-22,찜피 사당직영점,"서울특별시 동작구 사당로 229 (사당동, 2층)",서울특별시 동작구 사당동 265번지 12호 2층,115.24,,한식
일반음식점,2012-11-28,마루스시,서울특별시 동작구 상도로37길 79 (상도동),서울특별시 동작구 상도동 485번지 1층,23.7,02-814-3361,기타
일반음식점,2012-11-29,목우촌생고기,서울특별시 동작구 만양로 19 (노량진동),"서울특별시 동작구 노량진동 325번지 신동아리버파크 상가1층 105호, 106호",45.78,,한식
일반음식점,2012-11-30,본푸드서비스(주) 성대유통점,서울특별시 동작구 상도로 102 (상도동),서울특별시 동작구 상도동 324번지 1호 3층,45.67,,한식
일반음식점,2012-11-30,대신사우나,"서울특별시 동작구 사당로26길 124 (사당동, 2층)",서울특별시 동작구 사당동 1037번지 4호 2층,23.8,,한식
일반음식점,2012-12-03,탕마루김치찌개(장승배기역점),서울특별시 동작구 상도로26길 12 (상도동),서울특별시 동작구 상도동 183번지 13호 2층,94.99,02-813-3082,회집
일반음식점,2012-12-04,씨어터,서울특별시 동작구 동작대로13길 12 (사당동),서울특별시 동작구 사당동 1010번지 28호 1층,95.66,02-587-4439,기타
일반음식점,2012-12-05,녹다베이커리,"서울특별시 동작구 보라매로 65 (신대방동, 1층)",서울특별시 동작구 신대방동 344번지 41호 1층,36.9,,기타
일반음식점,2012-12-12,흥부가 반해 버리고 놀부가 기절한 닭강정,"서울특별시 동작구 신대방길 6 (신대방동, 1층)",서울특별시 동작구 신대방동 618번지 85호 1층,6.72,02-831-4403,통닭(치킨)
일반음식점,2012-12-20,가마로강정,"서울특별시 동작구 동작대로27길 34 (사당동, 1층)",서울특별시 동작구 사당동 130번지 22호 1층,25.52,02-533-9172,기타
일반음식점,2012-12-20,EATNINE(잇나인),"서울특별시 동작구 동작대로 89 (사당동, 12층)",서울특별시 동작구 사당동 147번지 53호 12층,165,070-7017-3303,기타
일반음식점,2012-07-27,초롱박,"서울특별시 동작구 서달로14가길 19 (흑석동, 1층 2호)",서울특별시 동작구 흑석동 54번지 156호 1층 2호,33,02-587-8500,경양식
일반음식점,2013-01-10,권가네 항아리 된장족발,"서울특별시 동작구 흑석로9길 13 (흑석동, 지하1층)",서울특별시 동작구 흑석동 190번지 30호 지하1층,52.15,070-8201-8062,한식
일반음식점,2013-01-15,카페니토(cafe Neat-o),"서울특별시 동작구 상도로15길 105 (상도동, 1층)",서울특별시 동작구 상도동 360번지 25호 1층,49.5,02-3280-8434,경양식
일반음식점,2013-01-21,우건식,서울특별시 동작구 상도로 43-2 (대방동),서울특별시 동작구 대방동 395번지 5호 1층,31.77,070-4076-9486,기타
일반음식점,2013-01-28,양셰프(양Chef),"서울특별시 동작구 흑석로 85 (흑석동, 지하1층)",서울특별시 동작구 흑석동 190번지 34호 지하1층,49.74,070-7677-8249,한식
일반음식점,2013-01-29,잔(ZAN),"서울특별시 동작구 서달로 134 (흑석동, 1층)",서울특별시 동작구 흑석동 228번지 2호 1층,18.81,,기타
일반음식점,2013-02-04,할빈포차,"서울특별시 동작구 신대방길 105 (신대방동, 1층)",서울특별시 동작구 신대방동 607번지 55호 1층,26.56,02-831-9772,호프/통닭
일반음식점,2013-02-06,모아 김밥,"서울특별시 동작구 서달로 159, 1층 (흑석동)",서울특별시 동작구 흑석동 100번지 23호,7.3,02-826-3146,분식
일반음식점,2013-02-12,일미돈가스,"서울특별시 동작구 노량진로 146 (노량진동, 이데아빌딩 지하 1층 112호)",서울특별시 동작구 노량진동 71번지 2호 이데아빌딩 지하 1층 112호,16.9,02-821-3587,분식
일반음식점,2013-02-13,제일에프앤비(주)노량진지점,"서울특별시 동작구 노량진로 120 (노량진동, 지하1층)",서울특별시 동작구 노량진동 46번지 6호 지하1층,277.02,02-823-4524,기타
일반음식점,2013-02-21,피자보이시나 중앙대본점,"서울특별시 동작구 흑석로9길 6 (흑석동, 1층)",서울특별시 동작구 흑석동 190번지 5호 1층,38,,기타
일반음식점,2013-02-21,해솔향,"서울특별시 동작구 흑석한강로 2 (흑석동, 상가동 2층 202호)",서울특별시 동작구 흑석동 335번지 1호 상가동 2층 202호,89.19,02-815-6869,한식
일반음식점,2013-02-22,비어락맥주창고,"서울특별시 동작구 여의대방로24가길 12 (대방동, 1층)",서울특별시 동작구 대방동 415번지 51호 1층,66.77,02-821-6990,호프/통닭
일반음식점,2013-02-26,해물품은닭,"서울특별시 동작구 노량진로10길 26 (노량진동, 지하1층)",서울특별시 동작구 노량진동 258번지 32호 지하1층,57.61,,한식
일반음식점,2013-02-26,콘레드커피노량진점,"서울특별시 동작구 만양로 112 (노량진동, 1층)",서울특별시 동작구 노량진동 117번지 12호 1층,10.42,02-813-0984,경양식
일반음식점,2013-02-26,오거리포차,"서울특별시 동작구 동작대로25길 40 (사당동, 1층)",서울특별시 동작구 사당동 708번지 459호 1층,21,02-532-9325,호프/통닭
일반음식점,2013-02-26,샤브애 샐러드바,"서울특별시 동작구 동작대로27길 5 (사당동, 지안플라자 A동 3층 )",서울특별시 동작구 사당동 139번지 30호 지안플라자 A동 3층,377.33,02-535-0921,한식
일반음식점,2013-02-27,카페율리이수점,"서울특별시 동작구 동작대로25길 60 (사당동, 2층)",서울특별시 동작구 사당동 708번지 632호 2층,28.07,,기타
일반음식점,2013-02-28,사당동수제돈까스,"서울특별시 동작구 동작대로29길 42 (사당동, 2층)",서울특별시 동작구 사당동 128번지 7호 2층,46,,한식
일반음식점,2013-03-05,쉼터김밥,"서울특별시 동작구 양녕로26길 4 (상도동, 1층)",서울특별시 동작구 상도동 210번지 385호 1층,23.18,,기타
일반음식점,2013-03-13,꿀족,"서울특별시 동작구 사당로29가길 29, 1층 (사당동)",서울특별시 동작구 사당동 141번지 67호,20,02-532-3335,한식
일반음식점,2013-03-13,올라아보,"서울특별시 동작구 사당로 300 (사당동, 이수자이 1층 116호)",서울특별시 동작구 사당동 147번지 29호 이수자이 1층 116호,45.33,,한식
일반음식점,2013-03-14,피자알볼로 상도점,"서울특별시 동작구 상도로30길 39, 120동 108-1호 (상도동, 상도두산위브아파트)",서울특별시 동작구 상도동 529번지 상도두산위브아파트,42.33,,패스트푸드
일반음식점,2013-03-18,올리브,"서울특별시 동작구 상도로 291 (상도1동, 2층)",서울특별시 동작구 상도1동 790번지 2호 2층,39.67,,정종/대포집/소주방
일반음식점,2013-03-20,양계장집아들,"서울특별시 동작구 남부순환로269길 13 (사당동, 1층)",서울특별시 동작구 사당동 1045번지 13호 1층,19.5,,통닭(치킨)
일반음식점,2013-03-21,소문난곱창닭갈비전문점,"서울특별시 동작구 상도로22길 38 (상도동, 1층)",서울특별시 동작구 상도동 194번지 28호 1층,76.56,,한식
일반음식점,2013-03-25,상록,"서울특별시 동작구 장승배기로 71 (상도동, 지하1층)",서울특별시 동작구 상도동 180번지 2호 지하1층,127.9,,기타
일반음식점,2013-03-26,초원,"서울특별시 동작구 여의대방로24길 120 (신대방동, 1층)",서울특별시 동작구 신대방동 355번지 20호 1층,20,,기타
일반음식점,2013-03-29,호(HO)치킨,"서울특별시 동작구 서달로 165-1 (흑석동, 1층)",서울특별시 동작구 흑석동 102번지 130호 1층,61.65,02-3280-1550,통닭(치킨)
일반음식점,2013-04-01,맛닭꼬 남성역점,"서울특별시 동작구 사당로13길 31 (사당동, 두산위브 트레지움상가동 제지1층 제10-1, 10-2호)","서울특별시 동작구 사당동 1131번지 두산위브 트레지움상가동 제지1층 제10-1, 10-2호",49.12,,통닭(치킨)
일반음식점,2013-04-03,봉구스밥버거,"서울특별시 동작구 노량진로14길 9 (노량진동, 1층)",서울특별시 동작구 노량진동 58번지 39호 1층,24,,기타
일반음식점,2013-04-05,금강수산,"서울특별시 동작구 시흥대로 658 (신대방동, 1층)",서울특별시 동작구 신대방동 607번지 5호 1층,30.55,,한식
일반음식점,2013-04-10,김가네 중앙대점,"서울특별시 동작구 서달로 150 (흑석동, 이랜드해가든 1층 105호)",서울특별시 동작구 흑석동 332번지 이랜드해가든 1층 105호,31.98,02-816-5580,분식
일반음식점,2013-04-11,소로르국수전,서울특별시 동작구 만양로 10 (상도동),서울특별시 동작구 상도동 20번지 12호 1층,24,,기타
일반음식점,2013-04-12,맛찬들왕소금구이,"서울특별시 동작구 동작대로27길 16-4 (사당동, 1층)",서울특별시 동작구 사당동 132번지 15호 1층,198,,한식
일반음식점,2013-04-12,아마스빈,"서울특별시 동작구 만양로 112 (노량진동, 1층)",서울특별시 동작구 노량진동 117번지 12호 1층,16.5,,기타
일반음식점,2013-04-16,치킨89,"서울특별시 동작구 보라매로 98-5, 노블레스지상1층 101호 (신대방동)",,40,070-7787-9209,호프/통닭
일반음식점,2013-04-18,통떡볶이,"서울특별시 동작구 양녕로22가길 68 (상도동, 1층 103호)",서울특별시 동작구 상도동 214번지 319호 1층 103호,36.72,02-817-6800,분식
일반음식점,2013-04-18,미팅(Meat-ing),"서울특별시 동작구 흑석로11길 3 (흑석동, 2층)",서울특별시 동작구 흑석동 189번지 2호 2층,96.79,02-814-2327,한식
일반음식점,2013-04-24,고추동제면소,"서울특별시 동작구 상도로 399 (상도동, 삼호아파트 상가2동 103호)",서울특별시 동작구 상도동 408번지 삼호아파트 상가2동 103호,24.96,,분식
일반음식점,2013-04-24,아바디,"서울특별시 동작구 상도로60길 2 (상도동, 1층)",서울특별시 동작구 상도동 494번지 13호 1층,164.6,02-3280-6092,한식
